name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Morocco,2021-11-02,25,18,21.2,25,18,21.2,18.7,87.1,0.1,100,4.17,rain,0,0,33.8,14.8,275,1017,81.3,5.7,110.4,9.5,6,,2021-11-02T07:47:51,2021-11-02T18:33:30,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-11-03,22,14.9,18.9,22,14.9,18.9,16.7,87.7,9.9,100,12.5,rain,0,0,36.4,18.4,306.4,1014.4,70.9,5,61,5.4,3,,2021-11-03T07:48:46,2021-11-03T18:32:36,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-11-04,19,10,15.1,19,10,15.1,12.1,84.2,9.1,100,16.67,rain,0,0,28.1,13,33.4,1015.7,46.1,6.7,112.6,9.7,4,,2021-11-04T07:49:41,2021-11-04T18:31:42,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60146099999,60120099999,60135099999,GMME"
Morocco,2021-11-05,18.1,8,13,18.1,8,12.8,7.9,74.5,0.1,100,4.17,rain,0,0,30.2,18.4,70,1019.1,17.7,6,144.3,12.3,5,,2021-11-05T07:50:36,2021-11-05T18:30:51,0.02,Rain,Clear conditions throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-11-06,18.1,6,12,18.1,6,11.9,5.8,69.5,0,0,0,,0,0,35.3,20.5,30.8,1020.1,22.6,6.2,172.1,14.7,7,,2021-11-06T07:51:32,2021-11-06T18:30:00,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-11-07,19,3,11.4,19,3,11.1,4.8,68.3,0,0,0,,0,0,30.2,16.6,28,1019.7,0.2,8.1,164.5,14.3,6,,2021-11-07T07:52:27,2021-11-07T18:29:11,0.09,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-11-08,18.1,4.9,11.2,18.1,3.9,10.9,7.2,79.9,0.1,100,4.17,rain,0,0,24.8,9.4,226.1,1018.8,12.9,9.7,160.6,13.8,6,,2021-11-08T07:53:23,2021-11-08T18:28:24,0.12,Rain,Clear conditions throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-11-09,21,8,13.4,21,7.6,13.2,9.4,79.6,0.1,100,4.17,rain,0,0,19.8,11.2,210.2,1016.2,6.7,8.2,157.3,13.5,6,,2021-11-09T07:54:20,2021-11-09T18:27:38,0.16,Rain,Clear conditions throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-11-10,21,9,14.2,21,8.5,14.1,11.1,84.2,0.1,100,4.17,rain,0,0,24.5,13,12.7,1016.3,11.3,6,155.1,13.5,6,,2021-11-10T07:55:16,2021-11-10T18:26:54,0.19,Rain,Clear conditions throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-11-11,20,7,13.1,20,6.2,13.1,10.7,87.4,0.1,100,4.17,rain,0,0,29.2,16.6,18.4,1017.5,37.4,5.1,162.3,14.1,6,,2021-11-11T07:56:13,2021-11-11T18:26:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-11-12,20,11,14.6,20,11,14.6,12.3,87.6,0.1,100,4.17,rain,0,0,29.5,16.5,11.8,1015.3,49.9,5.1,148.8,13,6,,2021-11-12T07:57:09,2021-11-12T18:25:30,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,GMME"
