,item_id,timestamp,Unnamed: 0,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,moonphase,icon_clear-day,icon_cloudy,icon_fog,icon_partly-cloudy-day,icon_wind
0,Rabat,2007-05-05,-1.7317721860264057,0.3586470640976271,-0.16597678408802005,0.1669840466313273,0.0706464285504855,-0.16153805695346593,1.7162750817844084,1.8512670056759968,0.49628158307202985,0.0,2.671648729275338e-18,0.0,-0.7455154396121049,-0.5113868707507571,0.3194503854313321,-0.18265299004228444,-0.03073973098742149,0.3616596966597808,0.4391730550226536,False,False,False,False,False
1,Rabat,2007-05-06,-1.731214898114571,0.44478967322670054,-0.09375602554354824,0.2479398531420104,0.08290598669374964,-0.27996770135695676,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,2.671648729275338e-18,0.0,0.369532404452724,-0.5166000880222132,0.351283529001347,-0.2559021553250932,-0.6083263603877157,0.3408973856985872,0.5430663306361723,False,False,False,True,False
2,Rabat,2007-05-07,-1.7306576102027362,0.5190178417044918,-0.026104489998386254,0.32108955918888205,0.09191797572638993,-0.39207626618387215,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,2.671648729275338e-18,0.0,0.9047553696038416,-0.5140753547605887,0.36546794638525815,-0.3212051097994932,0.3543180219461076,0.3180284507802816,0.6815906981208639,True,False,False,False,False
3,Rabat,2007-05-08,-1.7301003222909015,0.579156897832213,0.03578603574109092,0.3845172873146949,0.09805334492257882,-0.4941288794257463,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,2.671648729275338e-18,0.0,0.369532404452724,-0.5038380526720628,0.36147527530290596,-0.3758913933647577,1.1886098199687545,0.2931352119419152,0.7854839737343822,True,False,False,False,False
4,Rabat,2007-05-09,-1.7295430343790668,0.6235857590633236,0.09095202327798166,0.43669703055913844,0.10175332430786398,-0.582850630523622,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,2.671648729275338e-18,0.0,-0.7455154396121049,-0.4862334079825419,0.339369434025758,-0.4177119634623054,1.5736675729022835,0.26637362468756925,0.9240083412190737,False,False,False,True,False
5,Rabat,2007-05-10,-1.728985746467232,0.6512909051204887,0.13868446218664388,0.4765424883992033,0.10351191891580724,-0.6555393676133742,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,2.671648729275338e-18,0.0,-0.7455154396121049,-0.4619143312893312,0.29980030089672144,-0.44491856644386263,0.09761285332375508,0.23797328694783096,0.9240083412190737,False,False,False,True,False
6,Rabat,2007-05-11,-1.7284284585553975,0.6618963660950608,0.17854524076398864,0.5034394787702674,0.10385704266605404,-0.7101547613403436,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,2.671648729275338e-18,0.0,-0.2102924744609873,-0.4318151788517073,0.2439765593753898,-0.45632375596730457,1.4453149885911076,0.2082345467937362,1.1664259843172837,True,False,False,False,False
7,Rabat,2007-05-12,-1.7278711706435628,0.6556687569327749,0.21037322227468847,0.5172598846131712,0.10333103846677653,-0.7453804796866805,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,2.671648729275338e-18,0.0,-0.7455154396121049,-0.3971124197096255,0.17361889580061393,-0.45133942561942364,1.1886098199687545,0.17752275206936682,1.2703192599308024,True,False,False,False,False
8,Rabat,2007-05-13,-1.727313882731728,0.633497389371997,0.2342800076522572,0.5183568357643918,0.10247134468288542,-0.7606574179960971,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,2.671648729275338e-18,0.0,-0.2102924744609873,-0.3591737891779906,0.09089546211599839,-0.4299925573682876,0.8035520670352253,0.1462597871032024,1.374212535544321,False,False,False,True,False
9,Rabat,2007-05-14,-1.7267565948198933,0.5968504843441147,0.2506357852410309,0.5075415733403604,0.10179204966149355,-0.7561871004108959,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,2.671648729275338e-18,0.0,0.9047553696038416,-0.3194980423955292,-0.001657836778274021,-0.39291776852494614,1.5736675729022835,0.11491314287957274,1.5127369030290125,False,False,False,True,False
10,Rabat,2007-05-15,-1.7261993069080586,0.5477094518530237,0.26004605401794495,0.4860431638363512,0.10176702677055315,-0.7329055649534849,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,2.671648729275338e-18,0.0,-0.2102924744609873,-0.2796478676067902,-0.1012291262790751,-0.34132713271480125,0.5468468984128722,0.08398286183001952,1.616630178642531,False,False,False,True,False
11,Rabat,2007-05-16,-1.7256420189962238,0.4884840633746295,0.2633203533476977,0.45545289510643416,0.10281526493098087,-0.6924292155511008,1.542147787120659,1.8512670056759968,0.10738468434443807,0.0,2.671648729275338e-18,0.0,0.9047553696038416,-0.24117885721112692,-0.20483088895988089,-0.2769586196308135,1.4453149885911076,0.053986783172348556,-1.6733235491188911,False,False,False,False,False
12,Rabat,2007-05-17,-1.725084731084389,0.421912079534715,0.2614344261205396,0.4176557698924002,0.10528890766183555,-0.6369752228798248,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,2.671648729275338e-18,0.0,0.369532404452724,-0.20556764933029373,-0.3094050244514512,-0.20200530984214757,1.1244335278131665,0.025444586151925273,-1.6040613653765454,True,False,False,False,False
